KEGG Gene ID	Gene Symbol
mcc:708956	MEF2A
mcc:715053	-
mcc:699859	SLC26A4
mcc:701756	LOC701756
mcc:705471	IYD
mcc:711312	TTF2
mcc:712992	DUOXA2
mcc:715002	TTF1
mcc:720060	SLC5A5
mcc:721779	LOC721779
mcc:697622	EIF3E
mcc:701277	SELP
mcc:706046	SELPLG
mcc:702690	ARC
mcc:698800	TAF1
mcc:702411	TAF2
mcc:702772	TAF7L
mcc:693493	HOMER2
mcc:695356	SGK2
mcc:697505	FOXO6
mcc:699793	CCNG2
mcc:703700	LOC703700
mcc:709774	HOMER1
mcc:710233	PLK4
mcc:716287	FOXG1
mcc:719419	PRMT1
mcc:100427716	APP
mcc:714334	TRPC1
mcc:695058	RETSAT
mcc:696397	SDR16C5
mcc:696451	AWAT2
mcc:692082	KPNA1
mcc:703981	NLRX1
mcc:704604	TMPRSS4
mcc:706123	AXL
mcc:708720	RSAD2
mcc:714152	IVNS1ABP
mcc:693388	FBXW8
mcc:696276	UBE2W
mcc:696493	UBA3
mcc:697994	DET1
mcc:699132	RHOBTB1
mcc:699906	UBE2Z
mcc:700024	PPIL2
mcc:700592	UBE2S
mcc:702056	UBE2H
mcc:702595	TRIM32
mcc:705464	WWP2
mcc:706308	HERC1
mcc:706775	PIAS3
mcc:708802	RFWD2
mcc:710560	TRIP12
mcc:712294	HERC2
mcc:718733	UBE2Q1
mcc:696429	NAE1
mcc:697694	BACE1
mcc:698640	IDE
mcc:701355	ADAM10
mcc:710965	LRP1
mcc:714623	APOE
mcc:699235	NPC1L1
mcc:702424	APOA4
mcc:702937	APOB
mcc:708832	MTTP
mcc:693782	PGAM5
mcc:699080	DAB2IP
mcc:703762	MMP3
mcc:710316	MLKL
mcc:574396	HSD11B2
mcc:696381	SRD5A3
mcc:707799	STS
mcc:708519	SULT1E1
mcc:701382	PLEKHM2
mcc:714643	KLC2
mcc:702178	BTC
mcc:702502	EREG
mcc:100430783	KLRB1
mcc:574101	-
mcc:693854	STAT4
mcc:704014	RORA
mcc:708220	IL17F
mcc:714159	STAT6
mcc:719614	KCNQ2
mcc:695286	STAM2
mcc:695997	LOC695997
mcc:696117	LOC696117
mcc:697161	IFNL1
mcc:707539	MCL1
mcc:708339	IL13RA2
mcc:711129	ME2
mcc:700684	SLC19A2
mcc:706247	MMACHC
mcc:709554	SLC19A3
mcc:715755	RBP2
mcc:721917	SLC19A1
mcc:707829	SYNJ1
mcc:697471	LOC697471
mcc:711665	ACOT12
mcc:713589	LDHD
mcc:719518	GLO1
mcc:722303	SIK1
mcc:574292	TLR8
mcc:694658	SLC9A3R2
mcc:100428001	TMEM55B
mcc:705576	IP6K1
mcc:709221	IP6K2
mcc:699469	FXN
mcc:705461	HMOX2
mcc:709878	LOC709878
mcc:709879	HEPH
mcc:712210	CP
mcc:100270698	NLGN4Y
mcc:574158	ICAM2
mcc:574228	NRCAM
mcc:574365	CNTN1
mcc:694410	NTNG1
mcc:695983	CADM1
mcc:697504	L1CAM
mcc:701419	SELL
mcc:703636	NEGR1
mcc:703777	ALCAM
mcc:704374	SDC3
mcc:712526	CDH15
mcc:714123	VTCN1
mcc:715127	NTNG2
mcc:715298	ICAM3
mcc:716003	PDCD1LG2
mcc:716043	CD274
mcc:717470	SIGLEC1
mcc:719969	MPZ
mcc:711844	PIM2
mcc:100426110	NUP155
mcc:100426308	NUP62
mcc:106993879	EIF4A1
mcc:106994515	ELAC1
mcc:106999243	LOC106999243
mcc:677703	SMN1
mcc:693888	NUP133
mcc:694823	RANBP2
mcc:695051	EIF3D
mcc:695456	EIF1AX
mcc:696374	LOC696374
mcc:697538	EIF5
mcc:698763	EIF2S3
mcc:698881	GEMIN2
mcc:700112	NUP54
mcc:700322	EIF2B4
mcc:700664	XPO5
mcc:700869	PAIP1
mcc:701360	EIF2B2
mcc:702980	PHAX
mcc:703600	-
mcc:703888	NUP153
mcc:704550	TRNT1
mcc:704731	DDX20
mcc:705862	EIF2B3
mcc:706497	NUP35
mcc:707775	EIF4A2
mcc:708145	EIF3I
mcc:708216	NUP205
mcc:708593	EIF2S2
mcc:709215	NUP58
mcc:710084	NUP93
mcc:710170	FXR1
mcc:710698	RANGAP1
mcc:711734	NUP88
mcc:712678	LOC712678
mcc:712718	PRMT5
mcc:713211	EIF3A
mcc:716036	GEMIN7
mcc:716115	NUP210L
mcc:718214	NUP107
mcc:718407	LOC718407
mcc:719095	AAAS
mcc:722580	NUP188
mcc:704242	CYP39A1
mcc:694623	LOC694623
mcc:695986	TRPV2
mcc:699617	ASIC5
mcc:693933	IRF8
mcc:574145	KLRD1
mcc:722783	KIR3DL21
mcc:695572	SHOC2
mcc:712705	PLA1A
mcc:714321	RIN1
mcc:714353	RASAL1
mcc:717858	SYNGAP1
mcc:718198	RGL2
mcc:100430318	SHANK3
mcc:694947	SLC1A1
mcc:708192	SHANK2
mcc:106992288	BMI1
mcc:106996315	-
mcc:694416	PBX1
mcc:696061	WT1
mcc:696351	NCOR1
mcc:696868	IGFBP3
mcc:697001	BMP2K
mcc:697420	SLC45A3
mcc:697630	JMJD1C
mcc:697864	HPGD
mcc:698699	MYCN
mcc:699840	CDK9
mcc:701703	TLX3
mcc:702846	NFKBIZ
mcc:703331	LOC703331
mcc:703442	CDK14
mcc:703447	SUPT3H
mcc:703696	SIX1
mcc:703798	SIX4
mcc:707754	CCNT1
mcc:708657	LOC708657
mcc:708813	CCNT2
mcc:709897	SS18
mcc:714610	PROM1
mcc:715326	ASPSCR1
mcc:717502	LMO2
mcc:574297	TAZ
mcc:707723	GPD1L
mcc:695770	PRKAR1B
mcc:700770	PRKAR2B
mcc:705801	EXOC7
mcc:708981	LOC708981
mcc:715950	PPP1R3F
mcc:716527	FLOT2
mcc:719021	PRKAR1A
mcc:100425793	-
mcc:699294	PARP3
mcc:702773	AIFM1
mcc:710850	CTSV
mcc:713743	-
mcc:719111	SPTA1
mcc:722487	DFFB
mcc:106996142	-
mcc:574268	GOSR1
mcc:694811	STX16
mcc:696599	BET1L
mcc:696654	-
mcc:703576	BNIP1
mcc:704733	VAMP4
mcc:711113	VTI1B
mcc:714699	STX17
mcc:717208	STX10
mcc:718435	STX5
mcc:722049	VAMP1
mcc:100315178	MIR10B
mcc:100315444	MIR10A
mcc:695345	PDCD4
mcc:698326	GPC1
mcc:699518	ANK3
mcc:700318	-
mcc:702180	ANK2
mcc:709828	CD63
mcc:709830	LUM
mcc:710802	IGF2
mcc:715746	NANOG
mcc:100425079	CHMP1B
mcc:100429776	CAPZB
mcc:106994051	VPS25
mcc:693626	LOC693626
mcc:693652	AGAP1
mcc:693663	SPG20
mcc:693787	TSG101
mcc:693922	IQSEC1
mcc:694349	DAB2
mcc:694502	SMAP2
mcc:696503	WIPF3
mcc:698400	RAB35
mcc:698682	DNAJC6
mcc:699283	RAB22A
mcc:699426	ARF5
mcc:700989	SNX3
mcc:701501	KIAA1033
mcc:702562	IQSEC2
mcc:702600	EPN2
mcc:702956	EPN1
mcc:703410	CAPZA3
mcc:703415	VPS37B
mcc:706636	PDCD6IP
mcc:706857	KIAA0196
mcc:707273	ZFYVE27
mcc:707376	EHD4
mcc:708092	GIT2
mcc:709004	CHMP4B
mcc:709646	VPS29
mcc:712115	PSD3
mcc:712393	SH3GLB1
mcc:712815	SPG21
mcc:713032	LDLRAP1
mcc:714304	CHMP1A
mcc:714579	GBF1
mcc:714737	PSD
mcc:714957	SH3GL1
mcc:715523	USP8
mcc:716049	SNX4
mcc:716261	MVB12A
mcc:717371	VPS26A
mcc:717629	RAB11FIP4
mcc:718347	-
mcc:718353	CHMP6
mcc:718405	FOLR2
mcc:718488	ARAP1
mcc:718542	SH3GL3
mcc:721576	IQSEC3
mcc:721824	ACAP1
mcc:722036	EHD1
mcc:100423472	RPL39
mcc:100425072	LOC100425072
mcc:100430397	LOC100430397
mcc:100430923	SRRM5
mcc:106992267	RPL29
mcc:106992289	RPL37A
mcc:106992521	-
mcc:106996912	RPL11
mcc:106997260	-
mcc:693573	LOC693573
mcc:693604	RPL35
mcc:693615	RPS2
mcc:693820	LOC693820
mcc:694196	RPL32
mcc:694274	MRPL15
mcc:694719	RPL23
mcc:695136	MRPL10
mcc:695196	MRPS12
mcc:695310	MRPL28
mcc:695667	RPL37
mcc:695892	MRPS10
mcc:696415	RPL37A
mcc:696636	RPL34
mcc:697219	RPS16
mcc:697612	RSL24D1
mcc:697743	MRPS11
mcc:697758	LOC697758
mcc:698417	LOC698417
mcc:698483	MRPL2
mcc:698527	LOC698527
mcc:698713	LOC698713
mcc:698967	RPL17
mcc:699362	RPL9
mcc:699375	LOC699375
mcc:699397	RPS4X
mcc:699565	RPS21
mcc:700534	LOC700534
mcc:700795	RPL10
mcc:700872	LOC700872
mcc:701250	LOC701250
mcc:701800	MRPS7
mcc:702151	MRPL27
mcc:702514	LOC702514
mcc:702593	RPS25
mcc:702677	LOC702677
mcc:702723	LOC702723
mcc:702994	MRPL13
mcc:703230	RPL26L1
mcc:703678	MRPS17
mcc:703794	LOC703794
mcc:703853	LOC703853
mcc:704210	MRPL23
mcc:704267	LOC704267
mcc:705267	MRPS5
mcc:705988	LOC705988
mcc:706548	RPL36AL
mcc:706606	LOC706606
mcc:706805	MRPS21
mcc:707241	RPS15
mcc:707384	MRPS16
mcc:708174	LOC708174
mcc:708419	RPS12
mcc:708475	MRPS14
mcc:708644	LOC708644
mcc:708863	RPL27A
mcc:708965	RPS24
mcc:710590	RPL4
mcc:711259	RPS5
mcc:711319	RPS26
mcc:711914	RPS23
mcc:712160	LOC712160
mcc:712968	MRPS9
mcc:712987	LOC712987
mcc:714094	MRPL11
mcc:715370	LOC715370
mcc:717246	LOC717246
mcc:717891	MRPL3
mcc:718244	RPL14
mcc:718640	MRPL24
mcc:719206	LOC719206
mcc:719984	RPS2
mcc:720019	LOC720019
mcc:723375	LOC723375
mcc:696097	RPRM
mcc:700713	SERPINB5
mcc:703890	PERP
mcc:710132	ZMAT3
mcc:715606	CD82
mcc:100427076	CD72
mcc:705017	PIK3AP1
mcc:709038	DAPP1
mcc:718218	CD79B
mcc:701315	LOC701315
mcc:701920	LOC701920
mcc:702046	LOC702046
mcc:707580	SERPINB9
mcc:716411	SERPINB6
mcc:720898	LOC720898
mcc:698082	FLCN
mcc:705830	SLC4A4
mcc:695457	BMP15
mcc:700141	ISG15
mcc:700942	TANK
mcc:706726	RNF125
mcc:708999	SIKE1
mcc:711095	PIN1
mcc:711927	-
mcc:703004	MTCP1
mcc:703241	TCL1B
mcc:707575	PHLPP2
mcc:697355	UST
mcc:700690	CHST11
mcc:704906	CHST7
mcc:716548	CHST13
mcc:694267	PPA2
mcc:721488	ATP12A
mcc:703263	ALS2
mcc:713297	TOMM40
mcc:698200	PLCL1
mcc:709677	GPHN
mcc:702877	CRH
mcc:694175	OTX1
mcc:694817	RIF1
mcc:694892	ZIC3
mcc:696680	SKIL
mcc:697853	DLX5
mcc:703799	ESRRB
mcc:706074	ZFHX3
mcc:711992	NEUROG1
mcc:713417	LHX5
mcc:714450	HAND1
mcc:106992406	-
mcc:694445	RAB27B
mcc:694691	LOC694691
mcc:701873	SLC26A3
mcc:703095	CPA1
mcc:714222	RAB3D
mcc:106996923	-
mcc:106997549	STEAP2
mcc:694818	CYBRD1
mcc:696461	SLC26A9
mcc:697062	LOC697062
mcc:700719	MT2A
mcc:700977	MT1E
mcc:702168	LOC702168
mcc:704448	STEAP1
mcc:708333	SLC39A4
mcc:708679	MT1M
mcc:709451	LOC709451
mcc:712464	ATOX1
mcc:100328983	AASDHPPT
mcc:708637	VNN2
mcc:713891	B4GALT5
mcc:703481	PARVA
mcc:706407	ZYX
mcc:695318	NAPEPLD
mcc:703310	RORB
mcc:710480	NPAS2
mcc:715000	CRY2
mcc:678696	CYP2F1
mcc:703051	AKR7A2
mcc:715623	LOC715623
mcc:106998081	-
mcc:574152	HCST
mcc:694600	LOC694600
mcc:695031	RAET1E
mcc:700932	SH3BP2
mcc:715574	NCR3
mcc:694200	NCEH1
mcc:695618	NR1H4
mcc:699496	SLC22A7
mcc:702376	SLC10A2
mcc:705434	SLCO1A2
mcc:715170	NR0B2
mcc:718363	SLC22A8
mcc:694583	EPHA3
mcc:695724	SRGAP2
mcc:696903	PLXNB3
mcc:698641	ABLIM1
mcc:699648	DPYSL5
mcc:700399	PLXNA3
mcc:702185	SEMA7A
mcc:703553	SEMA3B
mcc:703950	SLIT3
mcc:703995	SEMA3F
mcc:704886	EPHB6
mcc:706295	EPHA1
mcc:707146	SEMA3D
mcc:708168	SEMA4B
mcc:708378	EPHA8
mcc:709180	ABLIM3
mcc:709612	RGS3
mcc:709802	PLXNB1
mcc:710879	SEMA4G
mcc:711288	EFNB2
mcc:711320	PLXNC1
mcc:712074	EPHA5
mcc:713885	SEMA6D
mcc:713917	NGEF
mcc:715764	FES
mcc:715786	UNC5B
mcc:716274	ROBO3
mcc:717645	NTN1
mcc:720646	PLXNB2
mcc:574132	LOC574132
mcc:702878	COL14A1
mcc:704781	MEP1A
mcc:708556	COL27A1
mcc:711418	COL5A3
mcc:711713	COL24A1
mcc:713741	KCNJ13
mcc:715003	COL15A1
mcc:716223	COL10A1
mcc:716843	SLC1A5
mcc:716986	COL13A1
mcc:721919	COL18A1
mcc:722014	LOC722014
mcc:100315120	MIR125B-1
mcc:100315121	MIR128A
mcc:100315123	MIR145
mcc:100315130	MIR30A
mcc:100315136	MIR34A
mcc:100315137	MIR181A-2
mcc:100315138	MIR181C
mcc:100315143	MIR224
mcc:100315148	MIR18A
mcc:100315151	MIR215
mcc:100315155	MIR183
mcc:100315169	MIR1-2
mcc:100315170	MIRLET7A-2
mcc:100315171	MIRLET7C
mcc:100315174	MIRLET7F-2
mcc:100315175	MIR7-1
mcc:100315177	MIR9-3
mcc:100315181	MIR26A-2
mcc:100315182	MIR29B-1
mcc:100315183	MIR29C
mcc:100315184	MIR30C-1
mcc:100315185	MIR30D
mcc:100315196	MIR133B
mcc:100315198	MIR135B
mcc:100315202	MIR146A
mcc:100315209	MIR181B-2
mcc:100315210	MIR181D
mcc:100315218	MIR199A-2
mcc:100315292	MIR520A
mcc:100315329	MIR615
mcc:100315389	MIRLET7B
mcc:100315394	MIR125A
mcc:100315403	MIR335
mcc:100315434	MIR30B
mcc:100315436	MIR26A-1
mcc:100315450	MIR195
mcc:100315486	MIR125B-2
mcc:100315506	MIR26B
mcc:100315509	MIR103-2
mcc:100315515	MIR152
mcc:100315517	MIR192
mcc:100315522	MIR222
mcc:100315527	MIR363
mcc:100315529	MIR375
mcc:100315545	MIR520G
mcc:100315574	MIR135A-2
mcc:106999359	BCL2L2
mcc:694043	RECK
mcc:695120	MMP16
mcc:695229	KIF23
mcc:698462	IGF2BP1
mcc:701157	ZEB1
mcc:703997	TP63
mcc:712410	SLC7A1
mcc:100430853	AP3D1
mcc:696202	CTSE
mcc:696352	CLN5
mcc:697307	GNPTAB
mcc:699881	NPC2
mcc:700421	GGA2
mcc:700835	NPC1
mcc:705751	GGA3
mcc:707634	AP4B1
mcc:708754	AP3B1
mcc:709838	TPP1
mcc:710171	AP1G1
mcc:710257	AP1S3
mcc:714237	AP1G2
mcc:716802	-
mcc:717146	AP4S1
mcc:718605	AP1M1
mcc:719235	-
mcc:722441	GNPTG
mcc:722684	PSAPL1
mcc:696625	GPER1
mcc:695552	GUCA1A
mcc:695658	GUCA1B
mcc:714160	SAG
mcc:699395	MED14
mcc:704128	RCAN2
mcc:704644	MED4
mcc:708027	DIO3
mcc:715219	MED27
mcc:721141	MED16
mcc:700061	TDG
mcc:704743	SMUG1
mcc:705651	MUTYH
mcc:712849	HMGB1
mcc:715181	LIG3
mcc:720557	MBD4
mcc:720737	SIRT3
